customer_id,tier,lifetime_value,feedback_count,negative_count,avg_churn_risk_score,max_priority_score
CUST-006524,Gold,1118.17,15,8,0.12666666666666665,62.3
CUST-007373,Gold,1851.86,15,8,0.12666666666666665,64.6
CUST-006515,Gold,1221.73,15,8,0.12666666666666665,62.6
CUST-002521,Gold,653.33,15,8,0.12666666666666665,60.7
CUST-001990,Gold,1589.12,15,8,0.12666666666666665,64.9
CUST-004192,Gold,1033.34,15,8,0.12666666666666665,63.1
CUST-000395,Gold,1621.52,15,8,0.12666666666666665,64.6
CUST-005248,Gold,1433.89,15,8,0.12666666666666665,64.4
CUST-004743,Gold,1228.19,15,8,0.12666666666666665,63.8
CUST-004599,Gold,1346.92,17,9,0.1264705882352941,64.8
CUST-001090,Gold,1117.89,17,9,0.1264705882352941,83.3
CUST-004016,Gold,1867.3,17,9,0.1264705882352941,63.5
CUST-002826,Gold,1751.32,17,9,0.1264705882352941,64.1
CUST-002400,Gold,2135.3,17,9,0.1264705882352941,63.3
CUST-002318,Gold,966.93,17,9,0.1264705882352941,62.9
CUST-001003,Gold,752.53,17,9,0.1264705882352941,63.1
CUST-001625,Gold,759.98,17,9,0.1264705882352941,60.8
CUST-004442,Gold,1829.05,17,9,0.1264705882352941,61.1
CUST-005145,Gold,938.8,17,9,0.1264705882352941,64.0
CUST-007480,Gold,1396.32,17,9,0.1264705882352941,63.1
CUST-002831,Gold,1345.07,17,9,0.1264705882352941,63.5
CUST-001344,Gold,1553.75,17,9,0.1264705882352941,63.8
CUST-005668,Gold,1796.58,17,9,0.1264705882352941,63.6
CUST-005772,Gold,1523.25,19,10,0.12631578947368421,64.4
CUST-006238,Gold,461.61,19,10,0.12631578947368421,60.8
CUST-003075,Gold,1000.93,19,10,0.12631578947368421,64.3
CUST-000510,Gold,920.15,19,10,0.12631578947368421,59.7
CUST-006043,Gold,1951.77,19,10,0.12631578947368421,63.6
CUST-000285,Gold,1342.28,19,10,0.12631578947368421,63.0
CUST-004803,Gold,1375.8,19,10,0.12631578947368421,61.9
CUST-007744,Gold,1084.86,19,10,0.12631578947368421,73.6
CUST-007604,Gold,1505.96,19,10,0.12631578947368421,64.1
CUST-003979,Gold,1571.69,19,10,0.12631578947368421,64.2
CUST-000232,Gold,848.87,19,10,0.12631578947368421,63.2
CUST-004871,Gold,779.38,21,11,0.1261904761904762,61.5
CUST-007888,Gold,946.5,21,11,0.1261904761904762,63.5
CUST-001886,Gold,836.31,21,11,0.1261904761904762,62.6
CUST-003726,Gold,1396.9,23,12,0.12608695652173912,65.1
CUST-007591,Gold,634.78,23,12,0.12608695652173912,62.1
CUST-005983,Gold,1869.34,25,13,0.126,65.6
CUST-004533,Gold,1085.09,25,13,0.126,63.5
CUST-007190,Gold,1640.19,18,9,0.125,63.6
CUST-007164,Gold,888.52,20,10,0.125,61.6
CUST-002740,Gold,875.63,18,9,0.125,61.8
CUST-002699,Gold,1293.84,12,6,0.125,64.4
CUST-006200,Gold,1754.94,14,7,0.125,64.1
CUST-005970,Gold,413.94,26,13,0.125,60.6
CUST-001675,Gold,2574.29,14,7,0.125,64.0
CUST-000184,Gold,1489.52,10,5,0.125,64.1
CUST-004422,Gold,1196.73,18,9,0.125,63.7
CUST-004332,Gold,1307.96,10,5,0.125,58.4
CUST-000463,Gold,1538.69,16,8,0.125,63.2
CUST-001889,Gold,1149.51,18,9,0.125,64.6
CUST-001891,Gold,722.89,10,5,0.125,60.0
CUST-003091,Gold,1367.43,10,5,0.125,61.9
CUST-005258,Gold,1063.64,8,4,0.125,57.6
CUST-001006,Gold,619.01,16,8,0.125,60.4
CUST-003834,Gold,1416.78,14,7,0.125,64.6
CUST-007817,Gold,952.53,18,9,0.125,83.0
CUST-005872,Gold,811.28,20,10,0.125,63.7
CUST-004029,Gold,1177.67,16,8,0.125,63.8
CUST-006323,Gold,1253.62,16,8,0.125,60.6
CUST-005825,Gold,985.88,18,9,0.125,64.1
CUST-001766,Gold,1643.87,14,7,0.125,61.3
CUST-001781,Gold,592.06,20,10,0.125,60.1
CUST-005864,Gold,1584.39,12,6,0.125,62.7
CUST-006830,Gold,1127.02,16,8,0.125,60.3
CUST-000974,Gold,1152.73,12,6,0.125,61.1
CUST-000971,Gold,759.41,10,5,0.125,61.2
CUST-006658,Gold,1056.01,20,10,0.125,62.9
CUST-000317,Gold,850.81,14,7,0.125,60.6
CUST-000105,Gold,1004.25,14,7,0.125,61.5
CUST-002367,Gold,2071.93,10,5,0.125,59.9
CUST-002366,Gold,2042.33,14,7,0.125,63.1
CUST-005238,Gold,472.53,8,4,0.125,55.4
CUST-006186,Gold,441.46,16,8,0.125,55.1
CUST-007828,Gold,2113.81,16,8,0.125,63.4
CUST-000233,Gold,963.53,8,4,0.125,57.9
CUST-003939,Gold,831.37,14,7,0.125,62.5
CUST-003942,Gold,1186.4,10,5,0.125,60.4
CUST-003951,Gold,1494.88,12,6,0.125,62.3
CUST-005980,Gold,1486.94,14,7,0.125,64.5
CUST-000348,Gold,1510.55,14,7,0.125,83.7
CUST-004149,Gold,2456.99,10,5,0.125,63.0
CUST-003250,Gold,971.96,14,7,0.125,63.9
CUST-006618,Gold,1399.14,10,5,0.125,58.0
CUST-004673,Gold,825.17,10,5,0.125,57.4
CUST-000556,Gold,1788.82,16,8,0.125,65.1
CUST-000599,Gold,1458.07,18,9,0.125,61.8
CUST-007755,Gold,1968.1,14,7,0.125,62.7
CUST-007045,Gold,1332.01,22,11,0.125,61.5
CUST-003963,Gold,771.06,16,8,0.125,57.4
CUST-007731,Gold,1595.17,12,6,0.125,62.8
CUST-003409,Gold,3229.59,12,6,0.125,60.0
CUST-002625,Gold,1183.44,12,6,0.125,62.5
CUST-007555,Gold,1084.17,18,9,0.125,63.2
CUST-002077,Gold,1114.41,14,7,0.125,60.0
CUST-001196,Gold,1830.31,12,6,0.125,84.2
CUST-002119,Gold,1607.98,16,8,0.125,63.2
CUST-004129,Gold,1456.8,16,8,0.125,62.7
CUST-004183,Gold,858.36,8,4,0.125,57.1
CUST-002865,Gold,811.98,12,6,0.125,60.6
CUST-002088,Gold,1377.93,18,9,0.125,61.7
CUST-001169,Gold,1337.19,12,6,0.125,62.8
CUST-007231,Gold,1788.86,18,9,0.125,74.8
CUST-000646,Gold,491.64,14,7,0.125,55.6
CUST-002175,Gold,592.34,10,5,0.125,59.3
CUST-005432,Gold,1143.85,10,5,0.125,57.4
CUST-001771,Gold,838.46,20,10,0.125,61.8
CUST-000329,Gold,1198.39,10,5,0.125,60.5
CUST-005394,Gold,1052.87,16,8,0.125,73.5
CUST-003999,Gold,835.68,26,13,0.125,63.8
CUST-007689,Gold,931.79,12,6,0.125,59.7
CUST-000638,Gold,2225.53,18,9,0.125,65.0
CUST-005664,Gold,901.14,12,6,0.125,59.0
CUST-004218,Gold,741.1,18,9,0.125,61.2
CUST-004223,Gold,1489.92,18,9,0.125,63.0
CUST-004252,Gold,738.61,14,7,0.125,58.6
CUST-007303,Gold,1333.38,14,7,0.125,61.9
CUST-004978,Gold,1594.8,16,8,0.125,65.4
CUST-002544,Gold,880.54,14,7,0.125,62.7
CUST-002247,Gold,1497.09,14,7,0.125,64.4
CUST-006989,Gold,2032.81,18,9,0.125,65.1
CUST-004964,Gold,1504.27,12,6,0.125,63.0
CUST-002528,Gold,1362.66,12,6,0.125,58.5
CUST-002246,Gold,3395.03,16,8,0.125,66.3
CUST-005040,Gold,1114.48,18,9,0.125,62.3
CUST-002331,Gold,737.68,12,6,0.125,61.5
CUST-007782,Gold,1607.93,16,8,0.125,62.9
CUST-006791,Gold,1361.09,18,9,0.125,63.1
CUST-005220,Gold,889.4,14,7,0.125,61.4
CUST-006541,Gold,649.83,12,6,0.125,59.6
CUST-000397,Gold,782.07,14,7,0.125,61.2
CUST-000407,Gold,917.27,12,6,0.125,58.7
CUST-005375,Gold,1238.56,12,6,0.125,63.3
CUST-007349,Gold,896.41,14,7,0.125,62.3
CUST-002020,Gold,709.74,22,11,0.125,63.0
CUST-002047,Gold,1519.26,18,9,0.125,64.1
CUST-000430,Gold,945.05,12,6,0.125,61.4
CUST-003126,Gold,1076.4,18,9,0.125,64.5
CUST-001087,Gold,1370.61,12,6,0.125,63.5
CUST-007484,Gold,705.13,8,4,0.125,54.0
CUST-001862,Gold,1047.63,10,5,0.125,60.7
CUST-006749,Gold,1065.45,14,7,0.125,61.5
CUST-005602,Gold,1308.02,14,7,0.125,64.4
CUST-006525,Gold,1513.3,14,7,0.125,63.8
CUST-004477,Gold,1350.06,16,8,0.125,62.7
CUST-004441,Gold,860.59,14,7,0.125,62.4
CUST-007895,Gold,1100.34,10,5,0.125,62.0
CUST-007893,Gold,734.62,10,5,0.125,58.6
CUST-000003,Gold,797.93,16,8,0.125,58.3
CUST-006893,Gold,1482.61,27,13,0.12407407407407407,65.4
CUST-000800,Gold,909.4,25,12,0.124,61.7
CUST-000654,Gold,1409.05,25,12,0.124,63.9
CUST-003026,Gold,903.97,23,11,0.12391304347826088,64.0
CUST-002936,Gold,625.49,23,11,0.12391304347826088,60.4
CUST-006806,Gold,1644.66,23,11,0.12391304347826088,63.6
CUST-002233,Gold,1024.78,23,11,0.12391304347826088,83.2
CUST-006863,Gold,1787.57,23,11,0.12391304347826088,65.8
CUST-004515,Gold,1840.94,21,10,0.12380952380952381,65.4
CUST-006582,Gold,1037.19,21,10,0.12380952380952381,63.2
CUST-005726,Gold,662.84,21,10,0.12380952380952381,58.9
CUST-003582,Gold,1061.11,21,10,0.12380952380952381,83.4
CUST-000006,Gold,1167.94,21,10,0.12380952380952381,63.7
CUST-007228,Gold,868.62,21,10,0.12380952380952381,61.1
CUST-001263,Gold,1496.12,19,9,0.1236842105263158,83.7
CUST-007809,Gold,1316.89,19,9,0.1236842105263158,63.8
CUST-004219,Gold,1645.76,19,9,0.1236842105263158,64.6
CUST-005477,Gold,1507.58,19,9,0.1236842105263158,62.4
CUST-006655,Gold,1148.79,19,9,0.1236842105263158,83.7
CUST-001742,Gold,1275.0,19,9,0.1236842105263158,61.0
CUST-002825,Gold,1092.47,19,9,0.1236842105263158,64.4
CUST-001938,Gold,1398.62,19,9,0.1236842105263158,84.2
CUST-001622,Gold,2116.52,19,9,0.1236842105263158,62.6
CUST-007725,Gold,2105.54,19,9,0.1236842105263158,84.4
CUST-003318,Gold,1029.36,19,9,0.1236842105263158,61.9
CUST-006897,Gold,866.38,19,9,0.1236842105263158,59.7
CUST-001979,Gold,1276.09,17,8,0.12352941176470589,64.4
CUST-000891,Gold,2010.37,17,8,0.12352941176470589,64.6
CUST-005368,Gold,1116.97,17,8,0.12352941176470589,62.3
CUST-004344,Gold,1613.27,17,8,0.12352941176470589,62.9
CUST-004390,Gold,2245.93,17,8,0.12352941176470589,62.0
CUST-001678,Gold,1232.51,17,8,0.12352941176470589,62.0
CUST-007764,Gold,863.81,17,8,0.12352941176470589,61.6
CUST-005732,Gold,785.59,17,8,0.12352941176470589,59.1
CUST-007696,Gold,806.52,17,8,0.12352941176470589,60.3
CUST-006588,Gold,955.17,17,8,0.12352941176470589,63.0
CUST-007292,Gold,718.87,17,8,0.12352941176470589,62.0
CUST-004135,Gold,960.42,17,8,0.12352941176470589,62.9
CUST-007151,Gold,2288.28,17,8,0.12352941176470589,63.7
CUST-005861,Gold,2144.53,17,8,0.12352941176470589,63.8
CUST-002735,Gold,1310.73,17,8,0.12352941176470589,63.8
CUST-001163,Gold,2552.0,17,8,0.12352941176470589,64.4
CUST-006575,Gold,1457.94,17,8,0.12352941176470589,62.3
CUST-002123,Gold,1328.35,17,8,0.12352941176470589,63.0
CUST-001472,Gold,2960.24,17,8,0.12352941176470589,66.1
CUST-000484,Gold,772.42,17,8,0.12352941176470589,61.4
CUST-001653,Gold,448.87,17,8,0.12352941176470589,55.6
CUST-006262,Gold,1854.5,17,8,0.12352941176470589,64.6
CUST-006482,Gold,1011.68,17,8,0.12352941176470589,81.0
CUST-006961,Gold,1063.07,17,8,0.12352941176470589,63.7
CUST-005204,Gold,1544.11,17,8,0.12352941176470589,64.8
CUST-007847,Gold,1796.53,17,8,0.12352941176470589,63.2
CUST-003299,Gold,1336.41,17,8,0.12352941176470589,64.0
CUST-006637,Gold,1748.65,17,8,0.12352941176470589,61.4
CUST-006305,Gold,2472.98,17,8,0.12352941176470589,64.6
CUST-001748,Gold,1182.32,17,8,0.12352941176470589,63.8
CUST-006142,Gold,1245.26,17,8,0.12352941176470589,82.1
CUST-000189,Gold,1197.95,15,7,0.12333333333333334,64.2
CUST-001054,Gold,895.21,15,7,0.12333333333333334,60.6
CUST-004500,Gold,1614.79,15,7,0.12333333333333334,65.3
CUST-001257,Gold,564.53,15,7,0.12333333333333334,59.6
CUST-005539,Gold,855.59,15,7,0.12333333333333334,57.5
CUST-001903,Gold,734.6,15,7,0.12333333333333334,62.7
CUST-001042,Gold,596.69,15,7,0.12333333333333334,56.5
CUST-002822,Gold,727.33,15,7,0.12333333333333334,59.9
CUST-001164,Gold,1183.3,15,7,0.12333333333333334,55.5
CUST-006653,Gold,1577.5,15,7,0.12333333333333334,61.2
CUST-000733,Gold,779.07,15,7,0.12333333333333334,59.9
CUST-002771,Gold,1413.06,15,7,0.12333333333333334,64.6
CUST-001275,Gold,1161.92,15,7,0.12333333333333334,62.0
CUST-001662,Gold,949.15,15,7,0.12333333333333334,59.4
CUST-000639,Gold,1362.44,15,7,0.12333333333333334,62.9
CUST-000917,Gold,1701.84,15,7,0.12333333333333334,60.6
CUST-001573,Gold,557.47,15,7,0.12333333333333334,57.3
CUST-006079,Gold,1250.66,15,7,0.12333333333333334,63.7
CUST-007841,Gold,1949.99,15,7,0.12333333333333334,63.3
CUST-002399,Gold,1603.58,15,7,0.12333333333333334,64.4
CUST-007946,Gold,1213.33,30,14,0.12333333333333334,64.9
CUST-007940,Gold,921.98,15,7,0.12333333333333334,82.7
CUST-003706,Gold,1560.79,15,7,0.12333333333333334,64.5
CUST-004133,Gold,1406.8,15,7,0.12333333333333334,64.9
CUST-007773,Gold,851.02,15,7,0.12333333333333334,63.2
CUST-002873,Gold,1774.95,15,7,0.12333333333333334,62.1
CUST-007091,Gold,1429.63,15,7,0.12333333333333334,63.6
CUST-000666,Gold,968.58,15,7,0.12333333333333334,60.5
CUST-007165,Gold,942.94,15,7,0.12333333333333334,61.5
CUST-007185,Gold,783.39,15,7,0.12333333333333334,58.4
CUST-002687,Gold,2487.83,15,7,0.12333333333333334,63.9
CUST-003545,Gold,792.37,13,6,0.12307692307692308,56.3
CUST-005223,Gold,545.43,13,6,0.12307692307692308,59.5
CUST-006902,Gold,1583.01,13,6,0.12307692307692308,61.9
CUST-006864,Gold,1922.41,13,6,0.12307692307692308,61.1
CUST-003679,Gold,998.2,13,6,0.12307692307692308,61.7
CUST-004994,Gold,770.79,13,6,0.12307692307692308,62.9
CUST-006780,Gold,1114.29,13,6,0.12307692307692308,58.0
CUST-004257,Gold,2328.51,13,6,0.12307692307692308,60.5
CUST-007996,Gold,761.58,13,6,0.12307692307692308,60.8
CUST-003862,Gold,1204.01,13,6,0.12307692307692308,62.7
CUST-007921,Gold,1870.55,13,6,0.12307692307692308,64.6
CUST-007988,Gold,898.86,13,6,0.12307692307692308,81.7
CUST-006983,Gold,739.88,13,6,0.12307692307692308,60.1
CUST-007618,Gold,1165.39,13,6,0.12307692307692308,59.1
CUST-007638,Gold,2127.13,13,6,0.12307692307692308,62.8
CUST-000304,Gold,856.13,13,6,0.12307692307692308,57.0
CUST-002605,Gold,865.87,13,6,0.12307692307692308,57.5
CUST-002764,Gold,1345.46,13,6,0.12307692307692308,61.9
CUST-004688,Gold,847.52,13,6,0.12307692307692308,61.5
CUST-003392,Gold,1872.75,13,6,0.12307692307692308,61.5
CUST-002801,Gold,1638.52,13,6,0.12307692307692308,84.0
CUST-004774,Gold,740.09,13,6,0.12307692307692308,61.0
CUST-005867,Gold,1107.33,13,6,0.12307692307692308,61.3
CUST-001801,Gold,781.17,13,6,0.12307692307692308,62.0
CUST-001873,Gold,1089.59,13,6,0.12307692307692308,79.4
CUST-001635,Gold,870.65,13,6,0.12307692307692308,60.6
CUST-003929,Gold,1204.33,13,6,0.12307692307692308,61.6
CUST-004562,Gold,1175.18,13,6,0.12307692307692308,63.1
CUST-007294,Gold,742.35,13,6,0.12307692307692308,60.0
CUST-002576,Gold,694.43,13,6,0.12307692307692308,58.2
CUST-004013,Gold,1071.57,13,6,0.12307692307692308,61.4
CUST-005405,Gold,1983.9,13,6,0.12307692307692308,63.6
CUST-004968,Gold,2092.38,13,6,0.12307692307692308,63.0
CUST-000198,Gold,1097.84,13,6,0.12307692307692308,60.5
CUST-007501,Gold,1008.61,13,6,0.12307692307692308,61.3
CUST-000884,Gold,1390.8,24,11,0.12291666666666667,65.2
CUST-001150,Gold,1341.33,24,11,0.12291666666666667,62.4
CUST-003719,Gold,1694.54,24,11,0.12291666666666667,64.4
CUST-005532,Gold,813.42,11,5,0.12272727272727274,57.6
CUST-001008,Gold,974.23,11,5,0.12272727272727274,60.9
CUST-000679,Gold,1133.84,22,10,0.12272727272727274,61.6
CUST-006670,Gold,866.39,11,5,0.12272727272727274,62.6
CUST-003751,Gold,1234.71,11,5,0.12272727272727274,59.7
CUST-002324,Gold,948.49,11,5,0.12272727272727274,61.8
CUST-001894,Gold,1081.37,11,5,0.12272727272727274,60.2
CUST-006075,Gold,937.38,11,5,0.12272727272727274,60.8
CUST-000998,Gold,1353.66,11,5,0.12272727272727274,61.9
CUST-002980,Gold,783.63,11,5,0.12272727272727274,58.3
CUST-000784,Gold,1581.49,11,5,0.12272727272727274,64.3
CUST-007564,Gold,776.97,11,5,0.12272727272727274,60.3
CUST-001117,Gold,1325.33,11,5,0.12272727272727274,61.8
CUST-004107,Gold,1263.16,11,5,0.12272727272727274,60.7
CUST-005747,Gold,2454.83,11,5,0.12272727272727274,62.4
CUST-003380,Gold,1146.97,22,10,0.12272727272727274,62.7
CUST-002722,Gold,1441.01,22,10,0.12272727272727274,62.9
CUST-004657,Gold,888.24,11,5,0.12272727272727274,60.7
CUST-002441,Gold,2135.27,11,5,0.12272727272727274,61.9
CUST-000431,Gold,812.54,11,5,0.12272727272727274,57.6
CUST-006239,Gold,1385.74,11,5,0.12272727272727274,61.9
CUST-003779,Gold,1720.12,20,9,0.12250000000000001,63.6
CUST-003739,Gold,1273.78,20,9,0.12250000000000001,83.4
CUST-006149,Gold,904.57,20,9,0.12250000000000001,82.7
CUST-003629,Gold,687.36,20,9,0.12250000000000001,62.9
CUST-003587,Gold,803.01,20,9,0.12250000000000001,61.6
CUST-006652,Gold,743.07,20,9,0.12250000000000001,61.3
CUST-001195,Gold,860.16,20,9,0.12250000000000001,62.5
CUST-002953,Gold,882.7,20,9,0.12250000000000001,60.7
CUST-003475,Gold,908.34,20,9,0.12250000000000001,61.7
CUST-001020,Gold,743.09,20,9,0.12250000000000001,62.7
CUST-002966,Gold,961.27,20,9,0.12250000000000001,60.7
CUST-004189,Gold,1068.4,20,9,0.12250000000000001,63.2
CUST-002256,Gold,2893.53,20,9,0.12250000000000001,62.3
CUST-007285,Gold,2324.03,20,9,0.12250000000000001,64.5
CUST-003363,Gold,879.44,20,9,0.12250000000000001,61.8
CUST-005692,Gold,1337.39,9,4,0.12222222222222223,60.8
CUST-007450,Gold,1091.01,18,8,0.12222222222222223,61.0
CUST-002489,Gold,1089.76,9,4,0.12222222222222223,81.2
CUST-001019,Gold,1406.56,18,8,0.12222222222222223,62.6
CUST-001474,Gold,1260.25,9,4,0.12222222222222223,62.6
CUST-001272,Gold,791.65,9,4,0.12222222222222223,55.3
CUST-003868,Gold,979.55,18,8,0.12222222222222223,61.6
CUST-006193,Gold,863.11,18,8,0.12222222222222223,60.1
CUST-006404,Gold,1230.39,18,8,0.12222222222222223,83.8
CUST-005643,Gold,1007.91,9,4,0.12222222222222223,57.4
CUST-004883,Gold,976.69,18,8,0.12222222222222223,60.1
CUST-003454,Gold,1531.31,18,8,0.12222222222222223,83.2
CUST-003424,Gold,1240.64,18,8,0.12222222222222223,62.8
CUST-006531,Gold,1977.68,18,8,0.12222222222222223,63.6
CUST-000630,Gold,1477.21,9,4,0.12222222222222223,56.7
CUST-006590,Gold,1265.08,18,8,0.12222222222222223,60.4
CUST-005951,Gold,3089.97,9,4,0.12222222222222223,60.2
CUST-006694,Gold,1593.53,9,4,0.12222222222222223,61.2
CUST-000313,Gold,873.41,18,8,0.12222222222222223,63.1
CUST-001755,Gold,1262.44,18,8,0.12222222222222223,60.9
CUST-004789,Gold,1746.61,9,4,0.12222222222222223,61.4
CUST-002683,Gold,1783.26,9,4,0.12222222222222223,61.4
CUST-005419,Gold,1590.95,18,8,0.12222222222222223,63.9
CUST-007642,Gold,471.3,18,8,0.12222222222222223,57.1
CUST-003171,Gold,1274.23,9,4,0.12222222222222223,60.3
CUST-006681,Gold,1031.92,18,8,0.12222222222222223,63.7
CUST-005112,Gold,786.3,18,8,0.12222222222222223,61.9
CUST-002416,Gold,1690.19,18,8,0.12222222222222223,62.4
CUST-003531,Gold,1373.52,9,4,0.12222222222222223,58.8
CUST-006147,Gold,674.5,9,4,0.12222222222222223,56.9
CUST-006472,Gold,1432.66,27,12,0.12222222222222222,80.3
CUST-002336,Gold,2444.1,25,11,0.122,78.5
CUST-000307,Gold,809.81,16,7,0.121875,63.4
CUST-006829,Gold,1521.85,16,7,0.121875,63.1
CUST-005208,Gold,451.05,16,7,0.121875,58.4
CUST-006664,Gold,967.52,16,7,0.121875,61.6
CUST-005856,Gold,784.24,16,7,0.121875,58.3
CUST-001920,Gold,1052.25,16,7,0.121875,61.6
CUST-005320,Gold,1928.84,16,7,0.121875,63.7
CUST-000170,Gold,1088.45,16,7,0.121875,63.8
CUST-007357,Gold,1001.52,16,7,0.121875,61.1
CUST-004431,Gold,940.57,16,7,0.121875,62.8
CUST-002849,Gold,1127.9,16,7,0.121875,62.3
CUST-003384,Gold,1557.03,16,7,0.121875,63.0
CUST-000322,Gold,1874.88,16,7,0.121875,63.0
CUST-001236,Gold,592.41,16,7,0.121875,61.8
CUST-001161,Gold,2094.21,16,7,0.121875,64.4
CUST-002805,Gold,590.86,16,7,0.121875,59.9
CUST-003460,Gold,1687.25,16,7,0.121875,63.4
CUST-000129,Gold,913.74,16,7,0.121875,62.8
CUST-006923,Gold,803.64,16,7,0.121875,57.3
CUST-003514,Gold,1335.09,16,7,0.121875,81.8
CUST-000439,Gold,1723.83,16,7,0.121875,63.1
CUST-000044,Gold,533.37,16,7,0.121875,58.4
CUST-005420,Gold,2233.71,16,7,0.121875,65.8
CUST-006009,Gold,1032.37,23,10,0.1217391304347826,61.7
CUST-002704,Gold,801.7,7,3,0.12142857142857143,75.9
CUST-001574,Gold,1959.78,14,6,0.12142857142857143,65.3
CUST-005163,Gold,1190.77,7,3,0.12142857142857143,54.7
CUST-001849,Gold,1373.13,14,6,0.12142857142857143,59.9
CUST-007664,Gold,1268.89,14,6,0.12142857142857143,59.9
CUST-007170,Gold,868.15,14,6,0.12142857142857143,60.2
CUST-004147,Gold,2561.05,14,6,0.12142857142857143,65.7
CUST-003321,Gold,1114.55,14,6,0.12142857142857143,81.3
CUST-002833,Gold,973.15,14,6,0.12142857142857143,62.0
CUST-000143,Gold,668.75,7,3,0.12142857142857143,53.9
CUST-007355,Gold,1447.56,14,6,0.12142857142857143,59.7
CUST-001049,Gold,1252.95,14,6,0.12142857142857143,64.3
CUST-005042,Gold,1312.61,14,6,0.12142857142857143,61.4
CUST-004921,Gold,1147.04,14,6,0.12142857142857143,58.2
CUST-004948,Gold,1454.27,7,3,0.12142857142857143,60.5
CUST-003447,Gold,813.92,14,6,0.12142857142857143,59.9
CUST-002188,Gold,1331.89,14,6,0.12142857142857143,62.5
CUST-001032,Gold,996.21,14,6,0.12142857142857143,57.4
CUST-002902,Gold,960.05,14,6,0.12142857142857143,61.2
CUST-003172,Gold,1569.27,14,6,0.12142857142857143,62.5
CUST-001081,Gold,1560.74,14,6,0.12142857142857143,62.2
CUST-005785,Gold,1053.14,14,6,0.12142857142857143,61.8
CUST-002289,Gold,1765.05,14,6,0.12142857142857143,63.4
CUST-007632,Gold,1797.01,7,3,0.12142857142857143,59.7
CUST-005064,Gold,1282.69,14,6,0.12142857142857143,79.9
CUST-005184,Gold,521.36,14,6,0.12142857142857143,59.6
CUST-003352,Gold,1137.24,14,6,0.12142857142857143,62.1
CUST-007778,Gold,952.97,14,6,0.12142857142857143,58.5
CUST-006042,Gold,836.29,14,6,0.12142857142857143,58.5
CUST-006236,Gold,779.23,7,3,0.12142857142857143,54.5
CUST-000495,Gold,1050.06,14,6,0.12142857142857143,61.2
CUST-006032,Gold,1362.29,7,3,0.12142857142857143,61.0
CUST-005387,Gold,1163.96,21,9,0.12142857142857141,59.5
CUST-007666,Gold,1693.54,21,9,0.12142857142857141,64.5
CUST-006011,Gold,2002.0,21,9,0.12142857142857141,63.8
CUST-001719,Gold,988.31,21,9,0.12142857142857141,63.7
CUST-004801,Gold,1593.02,21,9,0.12142857142857141,64.6
CUST-002385,Gold,1192.49,21,9,0.12142857142857141,62.7
CUST-005837,Gold,1827.48,19,8,0.12105263157894736,63.7
CUST-001778,Gold,1301.18,19,8,0.12105263157894736,64.9
CUST-003678,Gold,839.21,19,8,0.12105263157894736,62.8
CUST-007643,Gold,669.88,19,8,0.12105263157894736,62.8
CUST-007566,Gold,1132.58,19,8,0.12105263157894736,61.8
CUST-004893,Gold,1341.19,19,8,0.12105263157894736,65.0
CUST-005688,Gold,778.02,19,8,0.12105263157894736,62.9
CUST-002766,Gold,1060.09,19,8,0.12105263157894736,63.6
CUST-004309,Gold,677.88,19,8,0.12105263157894736,60.7
CUST-001473,Gold,1322.63,19,8,0.12105263157894736,63.5
CUST-000125,Gold,1921.84,19,8,0.12105263157894736,60.3
CUST-000409,Gold,1457.77,19,8,0.12105263157894736,62.4
CUST-002860,Gold,1833.11,19,8,0.12105263157894736,64.5
CUST-003831,Gold,2188.09,12,5,0.12083333333333333,61.5
CUST-004378,Gold,1246.1,12,5,0.12083333333333333,57.6
CUST-005053,Gold,772.49,12,5,0.12083333333333333,62.3
CUST-002117,Gold,1007.61,24,10,0.12083333333333333,62.3
CUST-003596,Gold,1079.99,12,5,0.12083333333333333,59.0
CUST-001102,Gold,1408.83,12,5,0.12083333333333333,62.9
CUST-004755,Gold,1525.16,12,5,0.12083333333333333,60.8
CUST-007789,Gold,2445.0,12,5,0.12083333333333333,65.0
CUST-007425,Gold,1244.82,12,5,0.12083333333333333,60.3
CUST-000466,Gold,1593.12,12,5,0.12083333333333333,59.9
CUST-000475,Gold,1020.59,12,5,0.12083333333333333,59.2
CUST-000882,Gold,644.24,12,5,0.12083333333333333,57.7
CUST-000799,Gold,1747.23,12,5,0.12083333333333333,62.4
CUST-003882,Gold,704.48,12,5,0.12083333333333333,59.0
CUST-004905,Gold,1379.17,12,5,0.12083333333333333,60.1
CUST-006728,Gold,486.66,12,5,0.12083333333333333,56.4
CUST-007307,Gold,1274.85,12,5,0.12083333333333333,59.8
CUST-002670,Gold,1092.83,12,5,0.12083333333333333,60.4
CUST-004830,Gold,1027.33,12,5,0.12083333333333333,61.1
