customer_id,signup_date,region,tier,lifetime_value,base_churn_prob
CUST-007089,2026-02-28,Asia Pacific,Gold,1151.19,0.1
CUST-007090,2026-04-16,North America,Silver,795.67,0.18
CUST-007091,2025-05-22,Europe,Gold,1429.63,0.1
CUST-007092,2025-12-31,Asia Pacific,Bronze,107.56,0.28
CUST-007093,2025-08-23,Asia Pacific,Bronze,156.69,0.28
CUST-007094,2024-03-12,Asia Pacific,Silver,586.71,0.18
CUST-007095,2024-09-03,Europe,Silver,554.23,0.18
CUST-007096,2025-10-02,Europe,Silver,733.71,0.18
CUST-007097,2025-12-24,Asia Pacific,Silver,466.38,0.18
CUST-007098,2026-05-04,North America,Bronze,206.54,0.28
CUST-007099,2025-08-30,Asia Pacific,Silver,425.09,0.18
CUST-007100,2025-08-09,Middle East & Africa,Bronze,115.81,0.28
CUST-007101,2025-07-19,Asia Pacific,Bronze,95.02,0.28
CUST-007102,2024-12-09,North America,Bronze,280.68,0.28
CUST-007103,2024-02-23,North America,Silver,246.09,0.18
CUST-007104,2025-12-30,Asia Pacific,Silver,498.13,0.18
CUST-007105,2025-06-11,Latin America,Bronze,176.71,0.28
CUST-007106,2025-09-02,Europe,Silver,303.98,0.18
CUST-007107,2025-06-15,Europe,Bronze,215.08,0.28
CUST-007108,2025-07-11,North America,Gold,699.16,0.1
CUST-007109,2024-07-11,Asia Pacific,Silver,356.87,0.18
CUST-007110,2024-02-27,Asia Pacific,Bronze,220.64,0.28
CUST-007111,2025-03-12,Middle East & Africa,Platinum,2080.19,0.05
CUST-007112,2024-04-20,North America,Bronze,207.98,0.28
CUST-007113,2024-05-08,Asia Pacific,Silver,703.14,0.18
CUST-007114,2026-04-28,Europe,Bronze,230.42,0.28
CUST-007115,2025-12-06,Europe,Bronze,174.23,0.28
CUST-007116,2026-05-01,Asia Pacific,Silver,321.77,0.18
CUST-007117,2024-11-21,North America,Bronze,100.94,0.28
CUST-007118,2024-01-08,North America,Gold,981.15,0.1
CUST-007119,2024-01-29,Asia Pacific,Bronze,44.01,0.28
CUST-007120,2024-04-21,Europe,Bronze,151.4,0.28
CUST-007121,2025-11-03,North America,Silver,429.75,0.18
CUST-007122,2024-05-10,Europe,Bronze,154.62,0.28
CUST-007123,2024-07-06,Europe,Silver,408.77,0.18
CUST-007124,2025-11-05,Latin America,Gold,1287.88,0.1
CUST-007125,2025-12-09,North America,Silver,464.5,0.18
CUST-007126,2025-04-19,Asia Pacific,Bronze,83.65,0.28
CUST-007127,2024-12-29,North America,Silver,503.32,0.18
CUST-007128,2024-07-22,North America,Platinum,3470.6,0.05
CUST-007129,2024-07-30,North America,Bronze,75.21,0.28
CUST-007130,2025-09-12,Latin America,Silver,643.66,0.18
CUST-007131,2024-10-02,North America,Bronze,133.13,0.28
CUST-007132,2024-03-13,Asia Pacific,Gold,1547.4,0.1
CUST-007133,2025-11-09,Europe,Silver,442.1,0.18
CUST-007134,2026-02-10,Middle East & Africa,Gold,588.75,0.1
CUST-007135,2024-08-30,Asia Pacific,Platinum,3868.9,0.05
CUST-007136,2026-02-25,Asia Pacific,Bronze,182.95,0.28
CUST-007137,2024-04-11,Latin America,Bronze,239.57,0.28
CUST-007138,2025-11-15,Europe,Bronze,216.63,0.28
CUST-007139,2024-06-19,Asia Pacific,Bronze,242.25,0.28
CUST-007140,2025-10-14,North America,Silver,604.13,0.18
CUST-007141,2024-07-06,North America,Gold,985.77,0.1
CUST-007142,2025-03-16,Europe,Bronze,124.39,0.28
CUST-007143,2024-03-26,Europe,Silver,668.36,0.18
CUST-007144,2025-04-20,Europe,Gold,1027.33,0.1
CUST-007145,2024-02-21,Europe,Bronze,185.41,0.28
CUST-007146,2024-04-20,Europe,Bronze,297.19,0.28
CUST-007147,2026-05-26,Europe,Silver,351.45,0.18
CUST-007148,2026-05-03,North America,Bronze,200.73,0.28
CUST-007149,2024-02-12,Middle East & Africa,Platinum,2538.44,0.05
CUST-007150,2024-07-29,Latin America,Bronze,189.65,0.28
CUST-007151,2024-07-18,Latin America,Gold,2288.28,0.1
CUST-007152,2026-03-20,Europe,Silver,768.74,0.18
CUST-007153,2026-05-07,Europe,Bronze,128.59,0.28
CUST-007154,2026-01-21,Middle East & Africa,Bronze,281.5,0.28
CUST-007155,2025-09-18,Latin America,Bronze,137.1,0.28
CUST-007156,2024-01-26,Asia Pacific,Bronze,374.66,0.28
CUST-007157,2024-10-25,Europe,Bronze,151.96,0.28
CUST-007158,2024-03-17,Europe,Silver,586.62,0.18
CUST-007159,2024-05-16,Asia Pacific,Silver,579.53,0.18
CUST-007160,2024-01-20,North America,Silver,290.52,0.18
CUST-007161,2025-03-15,Europe,Bronze,260.12,0.28
CUST-007162,2024-07-29,Asia Pacific,Silver,491.31,0.18
CUST-007163,2026-01-21,Asia Pacific,Bronze,120.09,0.28
CUST-007164,2025-07-04,Europe,Gold,888.52,0.1
CUST-007165,2025-03-10,Europe,Gold,942.94,0.1
CUST-007166,2026-02-18,Middle East & Africa,Gold,1163.63,0.1
CUST-007167,2024-07-25,Europe,Silver,293.64,0.18
CUST-007168,2025-03-14,Asia Pacific,Bronze,108.21,0.28
CUST-007169,2026-02-17,Asia Pacific,Bronze,75.14,0.28
CUST-007170,2025-10-27,Asia Pacific,Gold,868.15,0.1
CUST-007171,2024-02-11,Asia Pacific,Bronze,258.89,0.28
CUST-007172,2025-02-14,Europe,Silver,727.6,0.18
CUST-007173,2025-06-06,Europe,Gold,1336.89,0.1
CUST-007174,2026-03-16,Europe,Silver,1045.0,0.18
CUST-007175,2025-09-01,North America,Bronze,243.85,0.28
CUST-007176,2025-03-02,North America,Bronze,178.49,0.28
CUST-007177,2024-10-01,North America,Bronze,186.43,0.28
CUST-007178,2025-03-23,Latin America,Silver,466.27,0.18
CUST-007179,2026-01-11,North America,Silver,271.92,0.18
CUST-007180,2025-01-03,North America,Platinum,3146.09,0.05
CUST-007181,2024-08-07,North America,Silver,159.4,0.18
CUST-007182,2025-07-30,Asia Pacific,Bronze,96.82,0.28
CUST-007183,2026-05-16,North America,Bronze,261.34,0.28
CUST-007184,2024-08-19,Europe,Silver,464.15,0.18
CUST-007185,2024-11-23,North America,Gold,783.39,0.1
CUST-007186,2025-03-18,Asia Pacific,Bronze,185.2,0.28
CUST-007187,2024-02-21,Middle East & Africa,Gold,1528.17,0.1
CUST-007188,2025-01-10,Middle East & Africa,Bronze,277.96,0.28
CUST-007189,2024-09-19,Europe,Bronze,305.5,0.28
CUST-007190,2024-09-23,Europe,Gold,1640.19,0.1
CUST-007191,2024-12-24,Europe,Bronze,81.84,0.28
CUST-007192,2024-11-12,Europe,Silver,1120.34,0.18
CUST-007193,2024-11-19,Europe,Bronze,257.75,0.28
CUST-007194,2025-10-27,North America,Gold,1685.4,0.1
CUST-007195,2026-05-19,Asia Pacific,Gold,1192.02,0.1
CUST-007196,2026-05-27,North America,Gold,645.57,0.1
CUST-007197,2025-10-13,Europe,Bronze,119.9,0.28
CUST-007198,2025-07-16,Europe,Bronze,146.98,0.28
CUST-007199,2025-09-20,Europe,Silver,383.33,0.18
CUST-007200,2025-02-24,Asia Pacific,Bronze,232.3,0.28
CUST-007201,2024-02-15,Asia Pacific,Silver,436.43,0.18
CUST-007202,2026-03-31,Asia Pacific,Silver,329.83,0.18
CUST-007203,2025-08-22,Europe,Bronze,183.26,0.28
CUST-007204,2025-12-20,North America,Silver,322.97,0.18
CUST-007205,2024-09-25,Europe,Gold,624.77,0.1
CUST-007206,2025-08-23,Middle East & Africa,Platinum,4291.07,0.05
CUST-007207,2025-01-15,Middle East & Africa,Bronze,145.71,0.28
CUST-007208,2024-04-27,Asia Pacific,Bronze,159.71,0.28
CUST-007209,2025-07-19,North America,Bronze,260.12,0.28
CUST-007210,2024-04-25,North America,Bronze,165.84,0.28
CUST-007211,2025-09-21,Europe,Bronze,188.35,0.28
CUST-007212,2024-09-16,Latin America,Platinum,3524.1,0.05
CUST-007213,2024-03-15,Asia Pacific,Bronze,207.4,0.28
CUST-007214,2025-04-24,Latin America,Bronze,63.93,0.28
CUST-007215,2024-10-31,Europe,Bronze,110.05,0.28
CUST-007216,2024-01-07,North America,Bronze,128.53,0.28
CUST-007217,2024-12-31,North America,Bronze,123.82,0.28
CUST-007218,2025-09-25,North America,Silver,327.87,0.18
CUST-007219,2025-06-06,Europe,Bronze,145.16,0.28
CUST-007220,2024-12-13,North America,Bronze,142.08,0.28
CUST-007221,2025-03-13,Asia Pacific,Bronze,145.13,0.28
CUST-007222,2024-08-02,Asia Pacific,Silver,487.57,0.18
CUST-007223,2025-03-04,North America,Bronze,183.05,0.28
CUST-007224,2026-03-01,North America,Bronze,109.97,0.28
CUST-007225,2025-05-12,North America,Gold,973.74,0.1
CUST-007226,2025-06-23,Asia Pacific,Bronze,216.96,0.28
CUST-007227,2026-01-16,Europe,Silver,308.73,0.18
CUST-007228,2025-01-01,North America,Gold,868.62,0.1
CUST-007229,2024-11-08,Latin America,Bronze,110.11,0.28
CUST-007230,2025-06-21,Europe,Gold,1107.79,0.1
CUST-007231,2024-02-23,Europe,Gold,1788.86,0.1
CUST-007232,2025-06-24,Asia Pacific,Bronze,184.97,0.28
CUST-007233,2025-04-11,Asia Pacific,Gold,846.33,0.1
CUST-007234,2026-05-14,Asia Pacific,Bronze,309.8,0.28
CUST-007235,2024-06-12,Europe,Bronze,113.57,0.28
CUST-007236,2026-02-20,Europe,Gold,627.4,0.1
CUST-007237,2024-11-29,Asia Pacific,Gold,2489.29,0.1
CUST-007238,2025-06-30,Europe,Silver,321.99,0.18
CUST-007239,2026-03-08,Asia Pacific,Bronze,143.49,0.28
CUST-007240,2024-12-13,Latin America,Silver,426.52,0.18
CUST-007241,2024-09-29,Latin America,Silver,567.9,0.18
CUST-007242,2025-12-20,North America,Bronze,71.94,0.28
CUST-007243,2026-01-19,North America,Platinum,3103.37,0.05
CUST-007244,2025-02-17,North America,Bronze,129.53,0.28
CUST-007245,2025-05-14,Asia Pacific,Bronze,264.05,0.28
CUST-007246,2024-04-02,Europe,Bronze,120.69,0.28
CUST-007247,2025-11-15,North America,Bronze,131.94,0.28
CUST-007248,2024-03-19,North America,Silver,609.91,0.18
CUST-007249,2025-09-13,North America,Bronze,184.05,0.28
CUST-007250,2024-08-04,North America,Gold,898.26,0.1
CUST-007251,2024-12-23,North America,Bronze,178.04,0.28
CUST-007252,2025-09-09,Asia Pacific,Bronze,111.69,0.28
CUST-007253,2025-05-21,North America,Silver,620.51,0.18
CUST-007254,2025-07-12,North America,Bronze,140.69,0.28
CUST-007255,2024-06-29,Asia Pacific,Silver,272.21,0.18
CUST-007256,2025-07-29,Asia Pacific,Gold,509.15,0.1
CUST-007257,2024-09-02,North America,Silver,387.16,0.18
CUST-007258,2024-08-31,North America,Silver,328.9,0.18
CUST-007259,2025-05-20,Asia Pacific,Gold,1090.32,0.1
CUST-007260,2025-02-25,Europe,Platinum,3431.73,0.05
CUST-007261,2024-11-15,North America,Bronze,69.77,0.28
CUST-007262,2024-03-27,North America,Silver,336.06,0.18
CUST-007263,2024-08-04,North America,Bronze,142.44,0.28
CUST-007264,2025-05-04,Europe,Bronze,156.12,0.28
CUST-007265,2025-06-02,Latin America,Bronze,206.42,0.28
CUST-007266,2024-10-04,Asia Pacific,Platinum,5160.23,0.05
CUST-007267,2026-04-28,Europe,Silver,409.03,0.18
CUST-007268,2025-12-22,Europe,Bronze,141.38,0.28
CUST-007269,2024-06-17,Europe,Bronze,123.76,0.28
CUST-007270,2024-11-25,Europe,Gold,1559.9,0.1
CUST-007271,2025-10-11,North America,Bronze,128.62,0.28
CUST-007272,2025-03-16,Asia Pacific,Bronze,101.89,0.28
CUST-007273,2025-01-25,Latin America,Gold,617.13,0.1
CUST-007274,2025-05-10,Europe,Silver,308.04,0.18
CUST-007275,2025-01-15,Asia Pacific,Bronze,134.87,0.28
CUST-007276,2024-11-01,Europe,Bronze,221.95,0.28
CUST-007277,2026-01-11,Europe,Gold,1222.05,0.1
CUST-007278,2026-03-30,North America,Gold,1256.23,0.1
CUST-007279,2025-11-03,Asia Pacific,Bronze,150.2,0.28
CUST-007280,2025-05-27,Asia Pacific,Bronze,250.28,0.28
CUST-007281,2026-01-17,Asia Pacific,Bronze,183.79,0.28
CUST-007282,2024-07-06,North America,Silver,447.36,0.18
CUST-007283,2025-05-30,North America,Silver,354.17,0.18
CUST-007284,2025-10-05,Europe,Bronze,90.6,0.28
CUST-007285,2025-03-02,Europe,Gold,2324.03,0.1
CUST-007286,2025-05-16,Europe,Silver,620.6,0.18
CUST-007287,2025-12-30,Middle East & Africa,Silver,416.5,0.18
CUST-007288,2024-09-16,Asia Pacific,Platinum,7173.16,0.05
CUST-007289,2025-05-27,Europe,Bronze,149.54,0.28
CUST-007290,2024-03-11,North America,Bronze,108.2,0.28
CUST-007291,2025-04-22,North America,Silver,733.56,0.18
CUST-007292,2024-06-26,Asia Pacific,Gold,718.87,0.1
CUST-007293,2025-04-01,Asia Pacific,Bronze,127.78,0.28
CUST-007294,2024-07-07,Asia Pacific,Gold,742.35,0.1
CUST-007295,2024-10-17,Europe,Bronze,108.95,0.28
CUST-007296,2025-06-03,North America,Bronze,162.48,0.28
CUST-007297,2026-02-03,Middle East & Africa,Bronze,171.66,0.28
CUST-007298,2024-10-18,Middle East & Africa,Platinum,2252.15,0.05
CUST-007299,2026-01-25,Europe,Silver,927.89,0.18
CUST-007300,2025-09-26,North America,Bronze,65.04,0.28
CUST-007301,2026-03-21,Europe,Platinum,3686.18,0.05
CUST-007302,2024-10-09,Latin America,Silver,478.81,0.18
CUST-007303,2025-06-27,Asia Pacific,Gold,1333.38,0.1
CUST-007304,2026-04-25,Asia Pacific,Bronze,213.23,0.28
CUST-007305,2025-01-11,North America,Bronze,44.29,0.28
CUST-007306,2025-10-19,North America,Silver,330.18,0.18
CUST-007307,2024-06-04,North America,Gold,1274.85,0.1
CUST-007308,2025-05-22,Latin America,Silver,889.34,0.18
CUST-007309,2025-02-16,Europe,Silver,356.57,0.18
CUST-007310,2025-06-11,Asia Pacific,Gold,1111.11,0.1
CUST-007311,2024-12-20,North America,Bronze,200.5,0.28
CUST-007312,2025-07-12,Latin America,Silver,277.39,0.18
CUST-007313,2026-02-01,Asia Pacific,Bronze,151.35,0.28
CUST-007314,2024-07-05,North America,Bronze,143.82,0.28
CUST-007315,2024-01-31,Latin America,Bronze,117.56,0.28
CUST-007316,2024-09-16,North America,Gold,1467.47,0.1
CUST-007317,2025-02-24,North America,Gold,2843.65,0.1
CUST-007318,2025-06-12,North America,Bronze,160.79,0.28
CUST-007319,2025-07-04,Latin America,Bronze,61.35,0.28
CUST-007320,2024-10-30,Latin America,Bronze,105.87,0.28
CUST-007321,2024-02-08,North America,Platinum,6324.85,0.05
CUST-007322,2025-05-03,Asia Pacific,Silver,408.88,0.18
CUST-007323,2025-10-05,Asia Pacific,Platinum,2189.33,0.05
CUST-007324,2025-06-25,Asia Pacific,Gold,1622.78,0.1
CUST-007325,2025-10-31,North America,Bronze,116.18,0.28
CUST-007326,2024-10-04,Europe,Bronze,152.12,0.28
CUST-007327,2024-07-21,Asia Pacific,Silver,286.16,0.18
CUST-007328,2024-03-06,North America,Bronze,126.9,0.28
CUST-007329,2024-04-17,Europe,Bronze,148.2,0.28
CUST-007330,2024-09-24,Asia Pacific,Bronze,144.07,0.28
CUST-007331,2024-08-09,North America,Silver,522.75,0.18
CUST-007332,2026-03-14,Middle East & Africa,Silver,487.71,0.18
CUST-007333,2025-06-13,North America,Bronze,99.81,0.28
CUST-007334,2024-03-30,Middle East & Africa,Silver,883.22,0.18
CUST-007335,2025-11-23,North America,Bronze,140.88,0.28
CUST-007336,2024-09-11,North America,Gold,699.15,0.1
CUST-007337,2025-03-30,North America,Silver,184.99,0.18
CUST-007338,2024-09-09,Asia Pacific,Bronze,154.58,0.28
CUST-007339,2024-09-13,Asia Pacific,Silver,310.67,0.18
CUST-007340,2025-01-17,North America,Silver,565.87,0.18
CUST-007341,2025-03-17,North America,Bronze,152.93,0.28
CUST-007342,2026-05-07,Europe,Bronze,724.9,0.28
CUST-007343,2025-08-21,Europe,Platinum,2113.65,0.05
CUST-007344,2024-03-30,Asia Pacific,Bronze,229.0,0.28
CUST-007345,2026-01-18,North America,Silver,291.02,0.18
CUST-007346,2025-01-24,Europe,Gold,1673.14,0.1
CUST-007347,2025-08-04,Asia Pacific,Bronze,265.04,0.28
CUST-007348,2024-02-13,Middle East & Africa,Bronze,130.7,0.28
CUST-007349,2025-12-12,Asia Pacific,Gold,896.41,0.1
CUST-007350,2025-10-25,North America,Bronze,140.89,0.28
CUST-007351,2025-08-20,North America,Silver,334.3,0.18
CUST-007352,2024-01-19,Europe,Silver,857.05,0.18
CUST-007353,2024-04-10,Europe,Gold,1108.81,0.1
CUST-007354,2025-08-29,Latin America,Platinum,4172.75,0.05
CUST-007355,2026-02-04,Asia Pacific,Gold,1447.56,0.1
CUST-007356,2024-12-22,Europe,Silver,642.99,0.18
CUST-007357,2025-06-25,Europe,Gold,1001.52,0.1
CUST-007358,2026-01-30,Europe,Gold,1631.13,0.1
CUST-007359,2024-02-02,North America,Platinum,5890.33,0.05
CUST-007360,2024-08-16,North America,Gold,1127.55,0.1
CUST-007361,2025-06-07,Europe,Bronze,88.01,0.28
CUST-007362,2025-09-21,North America,Silver,777.97,0.18
CUST-007363,2026-05-11,North America,Bronze,160.79,0.28
CUST-007364,2024-06-03,North America,Bronze,150.25,0.28
CUST-007365,2025-02-26,North America,Bronze,196.63,0.28
CUST-007366,2024-09-02,North America,Platinum,6199.29,0.05
CUST-007367,2025-02-08,Asia Pacific,Bronze,137.26,0.28
CUST-007368,2026-04-23,Europe,Silver,743.6,0.18
CUST-007369,2026-01-28,Europe,Silver,463.17,0.18
CUST-007370,2025-06-24,Europe,Bronze,192.51,0.28
CUST-007371,2024-06-09,Middle East & Africa,Silver,353.0,0.18
CUST-007372,2026-01-16,North America,Silver,406.55,0.18
CUST-007373,2025-12-02,Europe,Gold,1851.86,0.1
CUST-007374,2024-04-26,North America,Bronze,68.37,0.28
CUST-007375,2024-09-27,Europe,Bronze,198.51,0.28
CUST-007376,2026-02-08,Latin America,Silver,523.77,0.18
CUST-007377,2025-11-22,Asia Pacific,Bronze,291.5,0.28
CUST-007378,2025-05-01,Asia Pacific,Bronze,224.32,0.28
CUST-007379,2024-06-20,Europe,Bronze,161.0,0.28
CUST-007380,2024-09-30,Asia Pacific,Silver,270.56,0.18
CUST-007381,2024-09-15,North America,Bronze,118.91,0.28
CUST-007382,2024-05-14,Europe,Silver,410.95,0.18
CUST-007383,2025-11-13,Europe,Platinum,6357.1,0.05
CUST-007384,2025-12-22,North America,Gold,1653.06,0.1
CUST-007385,2026-01-17,North America,Bronze,109.14,0.28
CUST-007386,2025-02-25,Asia Pacific,Silver,528.67,0.18
CUST-007387,2025-02-24,North America,Bronze,124.85,0.28
CUST-007388,2024-07-04,North America,Bronze,115.85,0.28
CUST-007389,2024-12-29,Europe,Bronze,192.88,0.28
CUST-007390,2025-08-29,North America,Bronze,141.58,0.28
CUST-007391,2025-01-12,Asia Pacific,Silver,282.46,0.18
CUST-007392,2025-06-06,Europe,Platinum,4872.15,0.05
CUST-007393,2025-08-02,Asia Pacific,Platinum,3719.4,0.05
CUST-007394,2025-12-22,North America,Bronze,129.55,0.28
CUST-007395,2024-07-14,Asia Pacific,Silver,817.49,0.18
CUST-007396,2026-05-30,Latin America,Bronze,229.59,0.28
CUST-007397,2024-04-07,North America,Silver,472.43,0.18
CUST-007398,2025-08-27,North America,Bronze,75.63,0.28
CUST-007399,2024-01-22,Latin America,Platinum,5457.4,0.05
CUST-007400,2025-03-25,North America,Gold,989.01,0.1
CUST-007401,2024-06-20,Europe,Bronze,140.82,0.28
CUST-007402,2025-01-17,North America,Gold,1063.14,0.1
CUST-007403,2024-05-13,North America,Silver,268.0,0.18
CUST-007404,2025-03-01,North America,Silver,539.29,0.18
CUST-007405,2024-01-25,Europe,Silver,321.24,0.18
CUST-007406,2025-05-17,Asia Pacific,Silver,528.22,0.18
CUST-007407,2024-07-03,North America,Gold,825.22,0.1
CUST-007408,2024-03-25,Asia Pacific,Gold,1000.58,0.1
CUST-007409,2025-07-20,Europe,Silver,520.76,0.18
CUST-007410,2026-02-01,Middle East & Africa,Gold,1260.8,0.1
CUST-007411,2024-05-23,Middle East & Africa,Platinum,4488.17,0.05
CUST-007412,2026-05-12,Asia Pacific,Bronze,198.25,0.28
CUST-007413,2025-11-09,Latin America,Bronze,255.59,0.28
CUST-007414,2025-02-15,Asia Pacific,Silver,449.87,0.18
CUST-007415,2024-08-11,Latin America,Platinum,5672.07,0.05
CUST-007416,2024-08-07,North America,Bronze,131.85,0.28
CUST-007417,2024-06-27,North America,Bronze,204.75,0.28
CUST-007418,2025-09-22,Asia Pacific,Bronze,235.11,0.28
CUST-007419,2025-03-08,Europe,Gold,1878.06,0.1
CUST-007420,2024-09-21,Asia Pacific,Platinum,1952.75,0.05
CUST-007421,2025-03-04,Latin America,Silver,127.9,0.18
CUST-007422,2025-10-23,North America,Bronze,187.29,0.28
CUST-007423,2025-02-19,Asia Pacific,Gold,1201.21,0.1
CUST-007424,2025-03-28,North America,Bronze,167.8,0.28
CUST-007425,2025-12-27,North America,Gold,1244.82,0.1
CUST-007426,2024-07-15,Europe,Bronze,130.97,0.28
CUST-007427,2025-07-07,North America,Silver,565.82,0.18
CUST-007428,2024-02-22,Europe,Silver,515.34,0.18
CUST-007429,2025-04-24,Europe,Silver,431.53,0.18
CUST-007430,2025-03-18,North America,Platinum,3540.75,0.05
CUST-007431,2024-11-25,Asia Pacific,Platinum,4479.54,0.05
CUST-007432,2024-09-07,Europe,Gold,946.15,0.1
CUST-007433,2026-03-17,North America,Bronze,96.15,0.28
CUST-007434,2026-02-21,North America,Bronze,95.56,0.28
CUST-007435,2024-05-02,Latin America,Silver,367.17,0.18
CUST-007436,2026-05-28,Asia Pacific,Gold,2172.98,0.1
CUST-007437,2025-01-21,North America,Silver,474.54,0.18
CUST-007438,2024-12-04,North America,Platinum,2667.54,0.05
CUST-007439,2026-02-16,Asia Pacific,Platinum,3795.0,0.05
CUST-007440,2024-12-13,Europe,Silver,296.35,0.18
CUST-007441,2024-01-29,North America,Gold,1114.03,0.1
CUST-007442,2024-02-04,Europe,Platinum,2970.1,0.05
CUST-007443,2025-06-01,Europe,Gold,706.81,0.1
CUST-007444,2025-01-30,Asia Pacific,Silver,696.83,0.18
CUST-007445,2025-09-14,North America,Gold,1032.18,0.1
CUST-007446,2024-10-20,Europe,Bronze,147.71,0.28
CUST-007447,2025-08-11,North America,Silver,594.65,0.18
CUST-007448,2024-12-14,Middle East & Africa,Bronze,172.66,0.28
CUST-007449,2024-05-26,Asia Pacific,Bronze,154.7,0.28
CUST-007450,2024-03-07,Asia Pacific,Gold,1091.01,0.1
CUST-007451,2025-06-03,Asia Pacific,Silver,602.16,0.18
CUST-007452,2024-05-01,Europe,Bronze,149.57,0.28
CUST-007453,2024-12-05,Latin America,Bronze,158.91,0.28
CUST-007454,2024-06-23,North America,Platinum,5462.54,0.05
CUST-007455,2025-11-21,Asia Pacific,Gold,1915.79,0.1
CUST-007456,2025-08-19,North America,Bronze,167.02,0.28
CUST-007457,2025-03-26,North America,Platinum,3649.56,0.05
CUST-007458,2025-07-10,Europe,Bronze,194.99,0.28
CUST-007459,2024-05-15,Asia Pacific,Silver,406.91,0.18
CUST-007460,2026-05-04,Asia Pacific,Silver,407.33,0.18
CUST-007461,2024-01-16,Europe,Gold,1170.29,0.1
CUST-007462,2024-11-28,Europe,Gold,798.47,0.1
CUST-007463,2024-07-13,Latin America,Bronze,385.9,0.28
CUST-007464,2025-05-10,North America,Silver,383.51,0.18
CUST-007465,2024-01-09,Asia Pacific,Bronze,180.85,0.28
CUST-007466,2026-04-07,Europe,Silver,446.96,0.18
CUST-007467,2024-11-29,Europe,Silver,592.55,0.18
CUST-007468,2024-11-28,North America,Bronze,128.64,0.28
CUST-007469,2024-11-22,Europe,Silver,490.77,0.18
CUST-007470,2024-01-15,North America,Bronze,106.76,0.28
CUST-007471,2026-04-18,North America,Silver,731.38,0.18
CUST-007472,2025-09-05,North America,Gold,1563.53,0.1
CUST-007473,2024-08-13,North America,Bronze,85.12,0.28
CUST-007474,2025-02-28,Europe,Platinum,3519.85,0.05
CUST-007475,2026-02-28,Asia Pacific,Bronze,86.01,0.28
CUST-007476,2025-02-11,North America,Silver,326.83,0.18
CUST-007477,2024-04-22,Europe,Silver,650.44,0.18
CUST-007478,2025-03-03,Europe,Bronze,55.49,0.28
CUST-007479,2024-01-01,Europe,Bronze,227.86,0.28
CUST-007480,2024-09-22,Asia Pacific,Gold,1396.32,0.1
CUST-007481,2025-05-05,Europe,Silver,435.81,0.18
CUST-007482,2024-07-26,Asia Pacific,Bronze,213.11,0.28
